date,pm2_5,pm10,no2,so2,co,ozone,aqi
2019-12-23 12:00:00,61,340,34,107,4.82,173,172
2019-12-23 13:00:00,40,88,42,99,4.82,102,103
2019-12-23 14:00:00,241,151,161,101,4.18,126,213
2019-12-23 15:00:00,235,260,64,62,1.98,38,183
2019-12-23 16:00:00,213,307,174,95,0.82,106,204
2019-12-23 17:00:00,185,158,149,61,1.73,131,167
2019-12-23 18:00:00,233,285,23,5,4.75,178,218
2019-12-23 19:00:00,112,77,53,81,1.73,46,96
2019-12-23 20:00:00,97,238,177,66,3.17,186,172
2019-12-23 21:00:00,216,335,168,47,3.93,28,218
2019-12-23 22:00:00,43,101,52,16,0.38,140,70
2019-12-23 23:00:00,45,175,83,76,2.7,163,119
2019-12-24 00:00:00,149,229,55,23,4.49,173,177
2019-12-24 01:00:00,193,221,159,25,2.45,122,185
2019-12-24 02:00:00,128,332,175,105,4.13,37,192
2019-12-24 03:00:00,53,54,47,32,1.43,15,55
2019-12-24 04:00:00,209,320,57,13,4.68,163,219
2019-12-24 05:00:00,234,231,173,51,2.49,144,212
2019-12-24 06:00:00,188,106,30,27,2.2,96,135
2019-12-24 07:00:00,118,242,109,72,4.4,64,163
2019-12-24 08:00:00,162,127,22,77,1.65,155,137
2019-12-24 09:00:00,74,304,126,43,0.78,16,122
2019-12-24 10:00:00,22,60,142,74,1.43,36,66
2019-12-24 11:00:00,95,251,40,35,3.59,136,146
2019-12-24 12:00:00,185,141,160,56,2.13,154,171
2019-12-24 13:00:00,198,147,171,56,4.71,107,193
2019-12-24 14:00:00,164,311,93,82,0.63,14,157
2019-12-24 15:00:00,249,346,105,84,4.23,172,252
2019-12-24 16:00:00,238,289,86,64,1.44,20,186
2019-12-24 17:00:00,230,338,145,16,1.27,170,218
2019-12-24 18:00:00,68,328,98,15,2.65,56,138
2019-12-24 19:00:00,168,174,88,34,2.7,103,155
2019-12-24 20:00:00,107,307,108,9,1.65,83,146
2019-12-24 21:00:00,171,314,129,37,2.38,145,195
2019-12-24 22:00:00,230,342,158,53,3.59,179,244
2019-12-24 23:00:00,242,284,133,114,2.47,121,222
2019-12-25 00:00:00,59,103,135,55,1.16,82,91
2019-12-25 01:00:00,167,64,101,18,0.65,125,120
2019-12-25 02:00:00,226,260,154,64,2.7,106,209
2019-12-25 03:00:00,123,238,124,7,2.03,102,147
2019-12-25 04:00:00,182,226,112,5,3.94,137,187
2019-12-25 05:00:00,195,187,21,71,0.91,136,153
2019-12-25 06:00:00,246,204,171,15,4.95,125,224
2019-12-25 07:00:00,180,273,100,85,4.3,99,199
2019-12-25 08:00:00,123,77,146,18,1.55,73,111
2019-12-25 09:00:00,203,293,69,75,4.7,184,222
2019-12-25 10:00:00,60,139,20,15,1.07,22,68
2019-12-25 11:00:00,201,141,77,117,4.67,82,181
2019-12-25 12:00:00,63,103,152,25,2.03,158,111
2019-12-25 13:00:00,229,123,89,39,2.94,148,179
2019-12-25 14:00:00,100,86,170,116,0.94,97,116
2019-12-25 15:00:00,219,133,164,94,3.22,160,197
2019-12-25 16:00:00,103,249,44,38,2.33,160,144
2019-12-25 17:00:00,158,166,53,64,1.13,30,124
2019-12-25 18:00:00,241,41,171,111,4.38,37,181
2019-12-25 19:00:00,238,88,10,7,2.96,82,150
2019-12-25 20:00:00,161,304,128,5,1.23,117,172
2019-12-25 21:00:00,189,61,135,62,4.83,69,163
2019-12-25 22:00:00,226,318,78,81,3.81,125,223
2019-12-25 23:00:00,31,93,93,118,0.61,22,64
2019-12-26 00:00:00,231,219,41,56,0.9,99,170
2019-12-26 01:00:00,36,81,87,85,4.3,55,94
2019-12-26 02:00:00,109,217,22,19,0.64,195,126
2019-12-26 03:00:00,225,236,105,13,2.69,105,191
2019-12-26 04:00:00,44,346,97,61,1.11,22,119
2019-12-26 05:00:00,45,150,62,48,2.2,80,91
2019-12-26 06:00:00,194,303,46,44,1.13,57,167
2019-12-26 07:00:00,172,78,141,20,0.94,18,117
2019-12-26 08:00:00,236,166,62,44,1.29,110,168
2019-12-26 09:00:00,79,318,174,31,4.97,97,178
2019-12-26 10:00:00,79,96,101,18,1.71,125,100
2019-12-26 11:00:00,46,81,69,33,4.97,81,100
2019-12-26 12:00:00,190,313,150,108,3.49,100,214
2019-12-26 13:00:00,95,89,89,82,4.55,192,142
2019-12-26 14:00:00,39,129,116,88,0.31,25,73
2019-12-26 15:00:00,210,119,77,66,3.82,132,176
2019-12-26 16:00:00,227,341,42,97,0.95,90,196
2019-12-26 17:00:00,172,205,135,43,3.47,42,168
2019-12-26 18:00:00,174,82,65,118,4.19,29,145
2019-12-26 19:00:00,199,217,171,23,2.11,152,190
2019-12-26 20:00:00,101,159,36,99,2.04,123,122
2019-12-26 21:00:00,29,77,152,91,1.4,22,73
2019-12-26 22:00:00,197,301,129,8,0.77,179,192
2019-12-26 23:00:00,49,300,179,21,1.36,191,148
2019-12-27 00:00:00,20,176,175,79,1.38,123,106
2019-12-27 01:00:00,73,327,90,14,4.79,125,166
2019-12-27 02:00:00,23,120,68,97,2.14,82,82
2019-12-27 03:00:00,234,135,111,59,1.03,60,160
2019-12-27 04:00:00,154,171,148,118,2.6,83,163
2019-12-27 05:00:00,49,222,107,90,0.98,48,104
2019-12-27 06:00:00,109,179,136,14,2.91,50,131
2019-12-27 07:00:00,84,346,105,35,3.48,47,156
2019-12-27 08:00:00,143,294,138,79,4.13,115,194
2019-12-27 09:00:00,48,323,36,8,2.23,39,113
2019-12-27 10:00:00,172,292,71,42,0.7,146,169
2019-12-27 11:00:00,59,299,65,16,4.43,39,136
2019-12-27 12:00:00,45,295,133,58,0.32,96,119
2019-12-27 13:00:00,36,156,144,61,3.38,174,126
2019-12-27 14:00:00,178,324,18,110,2.55,179,196
2019-12-27 15:00:00,208,345,87,56,4.72,138,229
2019-12-27 16:00:00,27,341,32,116,3.96,112,143
2019-12-27 17:00:00,88,214,129,32,4.35,151,158
2019-12-27 18:00:00,20,42,18,89,4.97,34,72
2019-12-27 19:00:00,98,179,93,49,1.73,134,127
2019-12-27 20:00:00,247,295,130,46,3.29,94,222
2019-12-27 21:00:00,90,178,142,84,2.02,89,130
2019-12-27 22:00:00,65,243,121,65,4.39,97,148
2019-12-27 23:00:00,127,65,101,60,3.09,129,129
2019-12-28 00:00:00,238,224,168,59,1.33,21,184
2019-12-28 01:00:00,118,122,18,79,0.99,137,110
2019-12-28 02:00:00,143,119,18,52,2.52,88,122
2019-12-28 03:00:00,238,99,82,119,2.91,73,173
2019-12-28 04:00:00,167,231,71,25,0.52,164,154
2019-12-28 05:00:00,229,204,121,57,1.8,68,180
2019-12-28 06:00:00,187,284,161,81,4.85,14,204
2019-12-28 07:00:00,21,176,123,109,2.58,69,103
2019-12-28 08:00:00,241,198,141,85,0.89,64,182
2019-12-28 09:00:00,208,292,127,98,1.7,195,213
2019-12-28 10:00:00,249,292,108,46,2.36,119,215
2019-12-28 11:00:00,241,209,127,11,3.89,19,192
2019-12-28 12:00:00,90,119,42,104,4.33,177,137
2019-12-28 13:00:00,122,116,149,86,4.29,116,154
2019-12-28 14:00:00,96,341,164,87,0.9,128,166
2019-12-28 15:00:00,116,230,128,6,0.46,28,120
2019-12-28 16:00:00,49,312,114,64,2.71,21,130
2019-12-28 17:00:00,49,188,145,92,2.88,12,112
2019-12-28 18:00:00,234,59,132,88,1.89,163,173
2019-12-28 19:00:00,192,345,69,88,1.64,43,184
2019-12-28 20:00:00,43,183,19,32,4.46,128,114
2019-12-28 21:00:00,231,254,31,78,4.91,32,199
2019-12-28 22:00:00,239,50,158,42,4.05,86,178
2019-12-28 23:00:00,203,278,142,101,1.52,41,186
2019-12-29 00:00:00,230,185,117,72,1.87,182,196
2019-12-29 01:00:00,80,258,73,22,0.75,92,116
2019-12-29 02:00:00,160,288,80,73,4.51,146,198
2019-12-29 03:00:00,144,194,35,97,4.13,80,156
2019-12-29 04:00:00,99,193,26,65,3.5,158,140
2019-12-29 05:00:00,203,147,70,43,1.57,186,165
2019-12-29 06:00:00,34,97,118,84,4.0,107,107
2019-12-29 07:00:00,30,140,153,76,4.09,54,111
2019-12-29 08:00:00,159,122,166,42,4.77,21,158
2019-12-29 09:00:00,105,304,22,36,2.23,27,131
2019-12-29 10:00:00,108,47,59,52,2.3,18,87
2019-12-29 11:00:00,22,63,104,31,1.86,154,78
2019-12-29 12:00:00,43,252,142,103,4.33,139,154
2019-12-29 13:00:00,108,84,169,46,2.12,43,113
2019-12-29 14:00:00,28,227,143,69,4.68,141,143
2019-12-29 15:00:00,239,49,53,17,4.4,118,167
2019-12-29 16:00:00,65,307,16,51,4.45,145,152
2019-12-29 17:00:00,113,166,163,19,4.56,26,145
2019-12-29 18:00:00,90,143,132,41,2.5,171,134
2019-12-29 19:00:00,207,318,74,88,1.17,72,186
2019-12-29 20:00:00,158,228,144,65,3.55,199,195
2019-12-29 21:00:00,29,263,32,13,3.99,65,111
2019-12-29 22:00:00,22,94,147,103,3.95,115,108
2019-12-29 23:00:00,38,156,12,99,2.85,84,93
2019-12-30 00:00:00,149,348,124,58,1.03,14,163
2019-12-30 01:00:00,164,178,82,86,3.63,185,178
2019-12-30 02:00:00,240,225,82,11,3.54,160,206
2019-12-30 03:00:00,149,292,56,78,1.35,69,155
2019-12-30 04:00:00,200,334,60,26,1.0,23,169
2019-12-30 05:00:00,163,134,146,20,1.63,132,148
2019-12-30 06:00:00,132,311,121,93,2.57,128,182
2019-12-30 07:00:00,157,197,94,55,0.55,146,148
2019-12-30 08:00:00,215,52,22,21,2.82,12,126
2019-12-30 09:00:00,62,159,132,70,0.5,67,97
2019-12-30 10:00:00,237,138,30,93,0.71,43,148
2019-12-30 11:00:00,77,221,113,91,0.45,104,120
2019-12-30 12:00:00,132,286,98,98,4.71,107,188
2019-12-30 13:00:00,207,185,171,44,4.73,137,208
2019-12-30 14:00:00,141,291,40,19,0.42,163,150
2019-12-30 15:00:00,171,217,162,17,4.45,36,178
2019-12-30 16:00:00,223,324,111,18,1.24,97,196
2019-12-30 17:00:00,104,250,97,73,4.68,95,165
2019-12-30 18:00:00,125,171,172,82,0.52,167,147
2019-12-30 19:00:00,163,295,87,115,3.49,46,183
2019-12-30 20:00:00,119,332,125,27,1.9,16,153
2019-12-30 21:00:00,118,331,145,60,4.53,155,200
2019-12-30 22:00:00,28,187,80,78,1.1,99,92
2019-12-30 23:00:00,25,58,129,73,2.35,106,82
2019-12-31 00:00:00,127,206,53,62,1.54,181,145
2019-12-31 01:00:00,212,46,15,50,3.34,140,148
2019-12-31 02:00:00,225,322,131,10,0.83,21,184
2019-12-31 03:00:00,171,155,78,97,2.91,152,166
2019-12-31 04:00:00,157,116,36,107,4.31,82,148
2019-12-31 05:00:00,101,136,156,66,4.95,181,164
2019-12-31 06:00:00,220,164,147,46,3.84,50,185
2019-12-31 07:00:00,46,293,162,73,3.23,97,148
2019-12-31 08:00:00,138,265,160,78,1.12,76,160
2019-12-31 09:00:00,230,331,62,13,2.96,140,213
2019-12-31 10:00:00,119,139,59,93,0.48,66,107
2019-12-31 11:00:00,22,63,18,66,2.33,175,75
2019-12-31 12:00:00,57,103,26,98,2.4,182,103
2019-12-31 13:00:00,220,290,73,16,4.91,179,224
2019-12-31 14:00:00,93,136,49,24,1.67,159,111
2019-12-31 15:00:00,92,192,21,105,1.86,57,112
2019-12-31 16:00:00,36,178,53,52,2.23,158,104
2019-12-31 17:00:00,125,333,115,5,2.7,126,174
2019-12-31 18:00:00,249,183,86,110,3.24,13,187
2019-12-31 19:00:00,67,316,90,53,4.18,29,146
2019-12-31 20:00:00,196,264,61,5,3.02,18,167
2019-12-31 21:00:00,190,60,102,75,3.53,160,163
2019-12-31 22:00:00,103,209,90,28,3.79,113,146
2019-12-31 23:00:00,26,316,49,48,4.35,21,123
2020-01-01 00:00:00,215,315,170,29,4.32,107,228
2020-01-01 01:00:00,145,42,137,52,3.43,88,132
2020-01-01 02:00:00,221,202,96,100,2.77,19,178
2020-01-01 03:00:00,168,185,50,46,1.47,100,143
2020-01-01 04:00:00,225,260,20,84,3.33,74,191
2020-01-01 05:00:00,172,312,93,53,4.68,190,216
2020-01-01 06:00:00,100,306,90,67,2.88,82,156
2020-01-01 07:00:00,208,150,66,29,1.74,90,153
2020-01-01 08:00:00,175,253,22,19,1.34,148,158
2020-01-01 09:00:00,225,56,43,97,3.79,138,168
2020-01-01 10:00:00,71,129,69,66,0.3,117,91
2020-01-01 11:00:00,32,342,70,68,3.9,62,139
2020-01-01 12:00:00,53,277,150,108,2.4,96,143
2020-01-01 13:00:00,146,158,90,53,4.88,65,157
2020-01-01 14:00:00,124,234,171,23,3.86,138,175
2020-01-01 15:00:00,214,205,100,103,4.25,61,195
2020-01-01 16:00:00,151,90,142,95,2.87,165,156
2020-01-01 17:00:00,63,317,115,51,3.42,113,155
2020-01-01 18:00:00,145,251,85,9,0.61,135,146
2020-01-01 19:00:00,162,98,162,39,2.69,120,152
2020-01-01 20:00:00,231,246,15,12,0.62,197,179
2020-01-01 21:00:00,27,49,142,95,0.99,158,83
2020-01-01 22:00:00,133,328,99,92,4.68,94,194
2020-01-01 23:00:00,24,254,130,69,1.27,44,103
2020-01-02 00:00:00,213,301,67,29,1.71,123,190
2020-01-02 01:00:00,239,198,179,58,0.37,196,200
2020-01-02 02:00:00,105,65,97,113,1.46,12,94
2020-01-02 03:00:00,92,331,70,29,4.97,14,158
2020-01-02 04:00:00,111,260,171,87,4.48,52,174
2020-01-02 05:00:00,140,254,25,41,4.62,169,176
2020-01-02 06:00:00,65,75,28,103,4.52,143,113
2020-01-02 07:00:00,212,84,156,119,2.62,83,170
2020-01-02 08:00:00,135,64,67,48,2.54,140,122
2020-01-02 09:00:00,247,258,139,54,1.83,127,210
2020-01-02 10:00:00,132,132,20,60,2.38,149,129
2020-01-02 11:00:00,85,340,76,59,4.42,132,174
2020-01-02 12:00:00,249,229,16,72,0.4,175,184
2020-01-02 13:00:00,173,338,121,79,2.96,187,214
2020-01-02 14:00:00,50,56,125,102,4.43,183,123
2020-01-02 15:00:00,70,142,85,91,3.24,168,129
2020-01-02 16:00:00,60,64,125,60,0.53,100,80
2020-01-02 17:00:00,70,136,157,73,2.95,76,121
2020-01-02 18:00:00,166,329,40,8,3.72,183,196
2020-01-02 19:00:00,114,208,72,5,2.57,170,144
2020-01-02 20:00:00,92,181,71,36,1.3,158,121
2020-01-02 21:00:00,150,291,164,69,4.63,13,188
2020-01-02 22:00:00,57,57,134,119,4.87,187,133
2020-01-02 23:00:00,217,238,156,113,2.14,52,194
2020-01-03 00:00:00,192,325,29,57,2.6,195,201
2020-01-03 01:00:00,218,196,94,7,3.95,24,176
2020-01-03 02:00:00,60,105,26,119,4.62,40,103
2020-01-03 03:00:00,172,179,83,65,0.97,122,149
2020-01-03 04:00:00,236,73,53,98,1.04,34,140
2020-01-03 05:00:00,197,77,179,106,2.66,55,161
2020-01-03 06:00:00,148,136,150,6,1.04,82,130
2020-01-03 07:00:00,73,109,119,103,2.47,12,100
2020-01-03 08:00:00,105,227,98,34,2.7,12,128
2020-01-03 09:00:00,231,223,11,22,3.31,56,175
2020-01-03 10:00:00,32,226,165,103,3.82,110,140
2020-01-03 11:00:00,59,131,32,75,4.4,119,115
2020-01-03 12:00:00,40,252,160,26,1.64,183,133
2020-01-03 13:00:00,234,324,75,13,1.93,120,204
2020-01-03 14:00:00,188,247,28,11,0.8,67,146
2020-01-03 15:00:00,208,327,173,31,4.68,111,231
2020-01-03 16:00:00,180,307,15,108,3.01,136,190
2020-01-03 17:00:00,220,191,170,11,0.43,179,183
2020-01-03 18:00:00,48,155,98,66,0.84,178,104
2020-01-03 19:00:00,144,232,18,83,1.58,137,148
2020-01-03 20:00:00,202,214,135,10,4.38,70,190
2020-01-03 21:00:00,51,154,96,98,4.43,130,130
2020-01-03 22:00:00,30,337,48,49,0.73,37,102
2020-01-03 23:00:00,199,157,101,89,2.58,109,172
2020-01-04 00:00:00,55,264,164,36,1.22,100,127
2020-01-04 01:00:00,112,213,73,108,4.43,52,152
2020-01-04 02:00:00,131,285,50,98,4.4,140,182
2020-01-04 03:00:00,178,308,111,84,2.63,134,198
2020-01-04 04:00:00,161,324,151,16,2.22,161,195
2020-01-04 05:00:00,210,166,172,58,1.21,177,185
2020-01-04 06:00:00,199,224,135,76,4.05,85,197
2020-01-04 07:00:00,201,231,55,29,1.62,52,158
2020-01-04 08:00:00,136,335,32,76,3.09,77,170
2020-01-04 09:00:00,69,346,110,83,0.36,89,137
2020-01-04 10:00:00,236,218,179,101,0.84,157,205
2020-01-04 11:00:00,142,242,84,105,2.96,154,175
2020-01-04 12:00:00,201,216,15,47,4.34,18,167
2020-01-04 13:00:00,237,234,38,115,3.46,154,209
2020-01-04 14:00:00,233,221,146,112,4.2,96,218
2020-01-04 15:00:00,92,121,172,54,2.66,93,127
2020-01-04 16:00:00,116,133,21,40,4.95,47,126
2020-01-04 17:00:00,106,281,129,104,3.41,71,166
2020-01-04 18:00:00,246,284,159,49,2.14,155,224
2020-01-04 19:00:00,231,116,65,54,2.59,14,153
2020-01-04 20:00:00,116,99,20,44,4.91,11,114
2020-01-04 21:00:00,182,106,88,99,2.35,182,163
2020-01-04 22:00:00,129,183,88,71,1.69,173,147
2020-01-04 23:00:00,177,65,93,94,2.11,124,142
2020-01-05 00:00:00,129,43,56,117,3.52,153,131
2020-01-05 01:00:00,74,129,35,55,4.86,110,121
2020-01-05 02:00:00,113,227,164,112,3.46,119,171
2020-01-05 03:00:00,233,336,46,31,0.69,135,196
2020-01-05 04:00:00,128,97,41,110,4.96,130,146
2020-01-05 05:00:00,148,57,80,73,4.87,100,143
2020-01-05 06:00:00,34,343,87,98,4.1,192,166
2020-01-05 07:00:00,172,247,109,35,4.22,81,183
2020-01-05 08:00:00,39,284,101,24,0.57,177,121
2020-01-05 09:00:00,218,343,21,58,4.84,78,215
2020-01-05 10:00:00,163,104,177,100,1.85,132,157
2020-01-05 11:00:00,71,263,150,75,4.41,14,148
2020-01-05 12:00:00,106,276,44,103,1.5,185,154
2020-01-05 13:00:00,232,289,133,34,2.55,184,221
2020-01-05 14:00:00,84,347,120,86,2.91,168,178
2020-01-05 15:00:00,130,174,133,27,2.5,143,150
2020-01-05 16:00:00,103,229,149,22,3.04,31,140
2020-01-05 17:00:00,130,144,53,19,4.74,108,144
2020-01-05 18:00:00,230,185,118,87,2.32,35,179
2020-01-05 19:00:00,89,180,123,49,4.11,103,143
2020-01-05 20:00:00,249,184,151,38,4.47,91,212
2020-01-05 21:00:00,243,158,75,12,4.91,36,185
2020-01-05 22:00:00,148,216,164,46,1.94,71,157
2020-01-05 23:00:00,113,177,169,93,0.61,21,123
2020-01-06 00:00:00,145,119,170,32,1.15,179,146
2020-01-06 01:00:00,35,277,120,15,1.62,159,125
2020-01-06 02:00:00,174,265,115,8,3.99,171,198
2020-01-06 03:00:00,37,318,149,80,2.17,66,136
2020-01-06 04:00:00,96,182,72,7,4.95,51,133
2020-01-06 05:00:00,63,110,56,15,0.7,111,79
2020-01-06 06:00:00,69,202,105,7,3.76,170,140
2020-01-06 07:00:00,111,225,101,28,3.72,85,149
2020-01-06 08:00:00,221,78,88,22,1.53,92,145
2020-01-06 09:00:00,33,98,172,114,4.4,110,121
2020-01-06 10:00:00,71,240,109,70,3.03,55,132
2020-01-06 11:00:00,112,72,166,49,1.33,126,118
2020-01-06 12:00:00,140,329,31,33,0.48,91,147
2020-01-06 13:00:00,222,62,179,47,2.9,89,169
2020-01-06 14:00:00,69,95,36,34,4.18,56,97
2020-01-06 15:00:00,142,340,125,105,2.15,54,179
2020-01-06 16:00:00,238,285,103,115,4.26,122,231
2020-01-06 17:00:00,36,135,27,112,3.71,49,93
2020-01-06 18:00:00,143,253,44,67,1.22,17,133
2020-01-06 19:00:00,139,211,65,37,0.75,177,143
2020-01-06 20:00:00,150,304,173,90,3.73,32,190
2020-01-06 21:00:00,209,208,98,79,4.95,89,200
2020-01-06 22:00:00,114,274,86,18,1.92,115,147
2020-01-06 23:00:00,168,207,147,35,0.3,199,166
2020-01-07 00:00:00,52,97,149,96,2.13,10,90
2020-01-07 01:00:00,20,267,159,45,1.69,69,113
2020-01-07 02:00:00,217,118,14,51,3.64,110,163
2020-01-07 03:00:00,134,190,137,74,0.69,145,146
2020-01-07 04:00:00,203,108,149,89,2.13,65,160
2020-01-07 05:00:00,23,73,17,31,0.55,160,57
2020-01-07 06:00:00,169,191,152,76,4.22,92,183
2020-01-07 07:00:00,224,111,148,80,2.09,50,166
2020-01-07 08:00:00,205,47,131,103,1.35,45,138
2020-01-07 09:00:00,191,159,174,67,3.54,30,173
2020-01-07 10:00:00,76,129,145,68,2.78,20,109
2020-01-07 11:00:00,241,274,165,88,0.54,93,203
2020-01-07 12:00:00,187,329,179,107,1.24,101,203
2020-01-07 13:00:00,237,219,18,106,2.61,92,186
2020-01-07 14:00:00,75,246,35,45,4.36,197,153
2020-01-07 15:00:00,82,167,130,60,1.88,110,123
2020-01-07 16:00:00,122,215,26,50,4.97,151,163
2020-01-07 17:00:00,136,48,42,35,0.69,30,83
2020-01-07 18:00:00,186,183,26,97,1.33,91,148
2020-01-07 19:00:00,26,154,96,91,2.92,77,99
2020-01-07 20:00:00,161,320,162,9,2.64,38,180
2020-01-07 21:00:00,144,254,115,109,1.28,74,157
2020-01-07 22:00:00,109,339,27,25,3.75,126,166
2020-01-07 23:00:00,165,250,84,43,1.21,106,158
2020-01-08 00:00:00,74,239,24,55,3.86,151,140
2020-01-08 01:00:00,134,141,71,108,4.14,53,144
2020-01-08 02:00:00,203,80,39,23,1.92,177,147
2020-01-08 03:00:00,235,312,137,18,3.39,93,219
2020-01-08 04:00:00,204,164,134,106,2.46,95,179
2020-01-08 05:00:00,142,314,170,51,1.41,143,182
2020-01-08 06:00:00,135,50,72,67,1.51,158,117
2020-01-08 07:00:00,205,169,166,100,0.74,130,176
2020-01-08 08:00:00,134,44,23,55,0.58,137,96
2020-01-08 09:00:00,172,286,55,50,3.32,58,174
2020-01-08 10:00:00,133,56,119,87,4.63,154,151
2020-01-08 11:00:00,115,228,122,39,4.54,136,170
2020-01-08 12:00:00,217,118,93,81,3.16,180,184
2020-01-08 13:00:00,99,126,112,32,4.27,88,132
2020-01-08 14:00:00,22,221,156,112,0.68,64,102
2020-01-08 15:00:00,168,338,129,51,2.82,130,201
2020-01-08 16:00:00,179,121,172,47,4.34,129,180
2020-01-08 17:00:00,149,204,16,92,4.6,63,158
2020-01-08 18:00:00,130,234,162,40,3.22,74,163
2020-01-08 19:00:00,39,329,32,40,4.07,133,142
2020-01-08 20:00:00,222,255,59,74,0.66,118,179
2020-01-08 21:00:00,134,233,50,55,1.96,102,144
2020-01-08 22:00:00,165,111,158,49,4.98,32,161
2020-01-08 23:00:00,201,148,51,52,4.18,102,171
2020-01-09 00:00:00,94,274,160,109,0.66,67,142
2020-01-09 01:00:00,246,240,118,79,4.59,182,236
2020-01-09 02:00:00,55,69,126,67,3.39,146,110
2020-01-09 03:00:00,121,221,28,85,3.8,42,142
2020-01-09 04:00:00,95,246,73,34,4.33,43,142
2020-01-09 05:00:00,80,227,17,95,2.88,157,136
2020-01-09 06:00:00,79,344,49,83,1.45,20,130
2020-01-09 07:00:00,242,147,13,119,4.47,92,189
2020-01-09 08:00:00,136,92,41,45,2.39,29,106
2020-01-09 09:00:00,55,231,62,90,4.77,158,148
2020-01-09 10:00:00,241,253,157,106,1.17,68,200
2020-01-09 11:00:00,191,333,85,43,0.98,155,191
2020-01-09 12:00:00,87,43,115,65,0.44,82,82
2020-01-09 13:00:00,213,344,74,62,3.42,97,213
2020-01-09 14:00:00,63,192,64,42,2.71,150,121
2020-01-09 15:00:00,96,124,33,76,2.93,52,106
2020-01-09 16:00:00,109,103,87,14,3.0,152,125
2020-01-09 17:00:00,48,154,154,94,4.21,85,128
2020-01-09 18:00:00,195,63,57,106,3.33,58,145
2020-01-09 19:00:00,183,104,87,70,1.92,49,136
2020-01-09 20:00:00,239,91,131,20,1.23,177,171
2020-01-09 21:00:00,155,218,18,72,2.22,102,148
2020-01-09 22:00:00,152,281,131,30,1.29,32,154
2020-01-09 23:00:00,115,284,68,75,1.68,81,146
2020-01-10 00:00:00,241,64,176,102,2.71,153,190
2020-01-10 01:00:00,225,236,115,7,2.15,89,185
2020-01-10 02:00:00,194,345,18,5,0.71,60,164
2020-01-10 03:00:00,145,179,37,11,1.62,31,118
2020-01-10 04:00:00,190,267,85,59,2.88,74,182
2020-01-10 05:00:00,157,59,52,109,3.72,46,129
2020-01-10 06:00:00,29,221,51,108,0.81,135,100
2020-01-10 07:00:00,153,217,73,83,1.4,182,162
2020-01-10 08:00:00,35,314,25,80,3.62,58,126
2020-01-10 09:00:00,207,278,93,25,3.32,157,204
2020-01-10 10:00:00,45,101,67,27,4.64,85,100
2020-01-10 11:00:00,40,302,138,46,2.52,166,146
2020-01-10 12:00:00,119,294,123,106,4.23,198,198
2020-01-10 13:00:00,205,132,81,111,1.14,72,151
2020-01-10 14:00:00,188,208,147,58,4.08,161,201
2020-01-10 15:00:00,125,208,26,86,5.0,38,149
2020-01-10 16:00:00,49,203,159,96,2.18,56,119
2020-01-10 17:00:00,152,178,150,40,2.49,174,168
2020-01-10 18:00:00,157,307,62,16,2.31,91,167
2020-01-10 19:00:00,114,330,164,7,3.47,17,167
2020-01-10 20:00:00,158,136,18,95,1.84,147,139
2020-01-10 21:00:00,249,220,138,38,2.46,148,209
2020-01-10 22:00:00,210,274,86,19,3.78,139,204
2020-01-10 23:00:00,154,332,93,112,1.45,19,167
2020-01-11 00:00:00,206,319,85,21,3.84,164,216
2020-01-11 01:00:00,159,250,66,77,2.67,184,180
2020-01-11 02:00:00,83,256,91,62,4.27,187,166
2020-01-11 03:00:00,142,172,141,34,0.94,24,126
2020-01-11 04:00:00,132,241,137,35,0.7,168,155
2020-01-11 05:00:00,60,346,49,50,4.92,174,171
2020-01-11 06:00:00,207,111,169,6,2.11,105,163
2020-01-11 07:00:00,219,313,168,91,1.45,40,202
2020-01-11 08:00:00,47,160,47,105,1.1,108,93
2020-01-11 09:00:00,142,196,163,51,0.86,28,136
2020-01-11 10:00:00,99,289,77,14,1.61,123,141
2020-01-11 11:00:00,210,328,56,29,0.92,152,191
2020-01-11 12:00:00,22,80,35,63,4.62,197,102
2020-01-11 13:00:00,120,296,178,88,4.01,138,195
2020-01-11 14:00:00,51,102,175,48,5.0,91,125
2020-01-11 15:00:00,40,161,26,83,3.42,169,113
2020-01-11 16:00:00,140,121,15,90,0.7,119,114
2020-01-11 17:00:00,74,119,130,64,2.11,55,104
2020-01-11 18:00:00,37,63,66,44,4.42,108,93
2020-01-11 19:00:00,72,133,132,46,3.71,15,111
2020-01-11 20:00:00,131,93,124,99,3.95,166,156
2020-01-11 21:00:00,140,45,111,86,2.97,158,137
2020-01-11 22:00:00,129,266,12,12,1.08,124,135
2020-01-11 23:00:00,94,287,138,89,3.08,124,167
2020-01-12 00:00:00,80,185,67,100,3.21,35,119
